1001,67,1001,1020,2014-01-09 00:59:59.995,1020,1063、1167,11,0,0,11,0,0,0,HBD2557,2351745,01-6月 -15 08.31.43.0770000 上午,,已确认,11147
1001,68,1001,1020,2014-01-09 00:59:59.995,1020,1060、1070,8,0,0,8,0,0,0,HBD5795,2351746,01-6月 -15 08.31.43.0770000 上午,,已确认,13612
1001,69,1001,1020,2014-01-09 00:59:59.995,1020,2711,8,0,0,8,0,0,0,HBD5999,2351747,01-6月 -15 08.31.43.0770000 上午,,已确认,13514
1001,70,1001,1020,2014-01-09 00:59:59.995,1020,1062,8,0,0,8,0,0,0,HBD6020,2351748,01-6月 -15 08.31.43.0770000 上午,,已确认,13252
1001,71,1001,1020,2014-01-09 00:59:59.995,1020,2711、1061,8,0,0,8,0,0,0,HBD6273,2351749,01-6月 -15 08.31.43.0770000 上午,,已确认,3456
1001,72,1001,1020,2014-01-09 00:59:59.995,1020,1167,10,0,0,10,0,0,0,JA89583,2351750,01-6月 -15 08.31.43.0770000 上午,,已确认,12365
1001,73,1001,1020,2014-01-09 00:59:59.995,1020,1001,10,0,0,10,0,0,0,JA89626,2351751,01-6月 -15 08.31.43.0770000 上午,,已确认,13171
1001,74,1001,1020,2014-01-09 00:59:59.995,1020,1167,8,0,0,8,0,0,0,JA89879,2351752,01-6月 -15 08.31.43.0770000 上午,,已确认,1401
1001,75,1001,1020,2014-01-09 00:59:59.995,1020,1068,10,0,0,10,0,0,0,SJBV085,2351753,01-6月 -15 08.31.43.0770000 上午,,已确认,1467
1001,76,1001,1020,2014-01-09 00:59:59.995,1020,1067,11,0,0,11,0,0,0,WA7B268,2351754,01-6月 -15 08.31.43.0770000 上午,,已确认,6566
1001,77,1001,1020,2014-01-09 00:59:59.995,1020,1067、1058,12,0,0,12,0,0,0,WA7B271,2351755,01-6月 -15 08.31.43.0770000 上午,,已确认,13309
1001,78,1001,1020,2014-01-09 00:59:59.995,1020,2711,8,0,0,8,0,0,0,WA7D217,2351756,01-6月 -15 08.31.43.0770000 上午,,已确认,13514
